year,county,violent_crimes,property_crimes,violent_clearance_rate,property_clearance_rate,arrests_total,arrests_felony,arrests_misdemeanor,arrests_status_offense,dic_total_deaths,dic_arrest_related,dic_city_county_jails,leoka_total_deaths,leoka_felony_deaths,leoka_accidental_deaths,leoka_total_assaults,leoka_injury_assaults,leoka_no_injury_assaults,calls_for_service,contracting_agencies,population_served,hispanic_population,white_population,black_population,native_american_population,asian_pacific_islander_population,other_population,hispanic_proportion,white_proportion,black_proportion,native_american_proportion,asian_pacific_islander_proportion,other_proportion,arrests_total_rate_per_100000,arrests_felony_rate_per_100000,arrests_misdemeanor_rate_per_100000,arrests_status_offense_rate_per_100000,violent_crimes_rate_per_100000,property_crimes_rate_per_100000,dic_total_deaths_rate_per_100000,dic_arrest_related_rate_per_100000,dic_city_county_jails_rate_per_100000,leoka_total_deaths_rate_per_100000,leoka_felony_deaths_rate_per_100000,leoka_accidental_deaths_rate_per_100000,leoka_total_assaults_rate_per_100000,leoka_injury_assaults_rate_per_100000,leoka_no_injury_assaults_rate_per_100000
2009,Glenn,54,566,44.44,9.71,1789,433,1283,73,0,0,0,0,0,0,3,0,3,,,28088,9718,16235,197,477,871,618,0.34,0.57,0,0.01,0.03,0.02,6369.268015,1541.583594,4567.786955,259.8974651,192.2529194,2015.095414,0,0,0,0,0,0,10.68071774,0,10.68071774
2009,Humboldt,541,4045,39.18,11.05,10018,2138,7460,420,0,0,0,0,0,0,13,5,8,,,133484,11079,105586,1335,6808,3204,5473,0.08,0.79,0.01,0.05,0.02,0.04,7505.019328,1601.69009,5588.684786,314.6444518,405.29202,3030.325732,0,0,0,0,0,0,9.738994936,3.745767283,5.993227653
2009,Imperial,590,5642,50.5,10.97,9393,2585,6739,69,2,0,2,0,0,0,36,8,28,,,171670,130641,28669,5665,1888,3433,1373,0.76,0.16,0.03,0.01,0.01,0,5471.544242,1505.796004,3925.554844,40.1933943,343.6826469,3286.538125,1.165025922,0,1.165025922,0,0,0,20.97046659,4.660103687,16.31036291
2009,Inyo,80,270,51.25,14.81,1057,205,851,1,0,0,0,0,0,0,0,0,0,,,18416,3260,12615,37,1897,258,350,0.17,0.68,0,0.1,0.01,0.01,5739.574283,1113.162467,4620.981755,5.430060817,434.4048653,1466.116421,0,0,0,0,0,0,0,0,0
2009,Kern,4892,31445,47.4,14.21,47523,15171,31828,524,13,10,3,0,0,0,157,49,108,,,825503,380557,345060,46228,4953,30544,17336,0.46,0.41,0.05,0,0.03,0.02,5756.8537,1837.788597,3855.588653,63.47645012,592.6083854,3809.192698,1.574797427,1.211382636,0.363414791,0,0,0,19.01870738,5.935774915,13.08293247
2009,Kings,562,2496,69.39,16.86,7156,1538,5203,415,0,0,0,0,0,0,39,6,33,,,151816,73479,57690,11386,1670,5010,2581,0.48,0.37,0.07,0.01,0.03,0.01,4713.600675,1013.068451,3427.175001,273.3572219,370.1849607,1644.095484,0,0,0,0,0,0,25.68899194,3.952152606,21.73683933
2009,Lake,277,1741,66.42,20.27,4252,1144,3095,13,1,0,1,0,0,0,6,6,0,,,64384,9915,48867,1481,1159,1095,1803,0.15,0.75,0.02,0.01,0.01,0.02,6604.125249,1776.838966,4807.09493,20.19135189,430.2311133,2704.087972,1.553180915,0,1.553180915,0,0,0,9.319085487,9.319085487,0
2009,Lassen,96,355,90.62,72.39,1180,287,881,12,0,0,0,0,0,0,2,2,0,,,34947,5382,23869,3460,944,489,804,0.15,0.68,0.09,0.02,0.01,0.02,3376.54162,821.2435974,2520.960311,34.33771139,274.7016911,1015.823962,0,0,0,0,0,0,5.722951899,5.722951899,0
2009,Los Angeles,54747,241857,40.93,13.66,377364,127707,238608,11049,61,24,37,1,0,1,3134,613,2521,,,9801096,4635918,2832517,842894,19602,1283944,186221,0.47,0.28,0.08,0,0.13,0.01,3850.222465,1302.986931,2434.503243,112.7322903,558.5803873,2467.652597,0.622379375,0.244870574,0.377508801,0.010202941,0,0.010202941,31.97601574,6.254402569,25.72161317
2009,Madera,685,3170,61.31,39.52,5030,1662,3366,2,0,0,0,0,0,0,8,4,4,,,149632,74816,61349,5836,1496,2843,3142,0.5,0.4,0.03,0,0.01,0.02,3361.580411,1110.724979,2249.51882,1.336612489,457.7897776,2118.530796,0,0,0,0,0,0,5.346449957,2.673224979,2.673224979
2009,Marin,524,5421,48.66,14.13,7764,1791,5795,178,3,1,2,0,0,0,21,7,14,,,250760,34103,188070,7523,502,14544,5767,0.13,0.75,0.03,0,0.05,0.02,3096.18759,714.2287446,2310.974637,70.98420801,208.9647472,2161.828043,1.196363056,0.398787685,0.797575371,0,0,0,8.374541394,2.791513798,5.583027596
2009,Mariposa,48,295,75,24.4,738,200,517,21,0,0,0,0,0,0,3,1,2,,,18334,1852,15034,110,348,257,752,0.1,0.82,0,0.01,0.01,0.04,4025.308171,1090.869423,2819.897458,114.5412894,261.8086615,1609.032399,0,0,0,0,0,0,16.36304134,5.454347115,10.90869423
2009,Mendocino,520,1360,59.23,24.19,5307,1643,3654,10,3,0,3,0,0,0,17,3,14,,,87677,17623,62251,526,3945,1491,1841,0.2,0.71,0,0.04,0.01,0.02,6052.898708,1873.923606,4167.569602,11.40549973,593.0859861,1551.147964,3.42164992,0,3.42164992,0,0,0,19.38934954,3.42164992,15.96769962
2009,Merced,1658,8310,56.93,19.45,14826,4475,9637,714,1,0,1,0,0,0,45,10,35,,,253026,131827,88559,8856,1265,17712,4807,0.52,0.34,0.03,0,0.07,0.01,5859.476892,1768.592951,3808.699501,282.1844395,655.2686285,3284.247469,0.395216302,0,0.395216302,0,0,0,17.78473358,3.952163019,13.83257057
2009,Mono,49,408,34.69,6.12,680,159,521,0,0,0,0,0,0,0,0,0,0,,,14074,3223,9908,127,352,155,310,0.22,0.7,0,0.02,0.01,0.02,4831.604377,1129.742788,3701.861589,0,348.1597272,2898.962626,0,0,0,0,0,0,0,0,0
2009,Monterey,2118,11204,41.59,14.86,16962,4710,11948,304,2,1,1,0,0,0,139,32,107,,,412233,214773,147167,12779,1237,26795,9894,0.52,0.35,0.03,0,0.06,0.02,4114.663309,1142.557728,2898.360878,73.74470263,513.7871058,2717.880422,0.485162517,0.242581259,0.242581259,0,0,0,33.71879495,7.762600277,25.95619468
2009,Napa,580,3116,43.44,21.11,5039,1508,3471,60,0,0,0,0,0,0,5,1,4,,,135225,39486,81811,2569,676,7978,2705,0.29,0.6,0.01,0,0.05,0.02,3726.381956,1115.178406,2566.833056,44.37049362,428.9147717,2304.307635,0,0,0,0,0,0,3.697541135,0.739508227,2.958032908
2009,Nevada,289,1459,46.02,14.39,3250,776,2319,155,0,0,0,0,0,0,17,8,9,,,98558,7392,86534,493,690,1380,2168,0.07,0.87,0,0,0.01,0.02,3297.550681,787.3536395,2352.92924,157.2678017,293.2283528,1480.346598,0,0,0,0,0,0,17.24872664,8.11704783,9.131678808
2009,Orange,7429,60694,48.87,17.81,94090,26150,66320,1620,20,12,8,0,0,0,593,145,448,,,2990805,992947,1396706,47853,8972,487501,56825,0.33,0.46,0.01,0,0.16,0.01,3145.975749,874.3465388,2217.463191,54.16601885,248.394663,2029.353301,0.668716282,0.401229769,0.267486513,0,0,0,19.82743776,4.848193045,14.97924472
2009,Placer,816,7830,58.21,18.87,10969,3749,7070,150,2,1,1,0,0,0,31,15,16,,,340995,40237,266317,4774,2387,18755,8184,0.11,0.78,0.01,0,0.05,0.02,3216.762709,1099.42961,2073.344184,43.98891479,239.2996965,2296.221352,0.586518864,0.293259432,0.293259432,0,0,0,9.091042391,4.398891479,4.692150911
2009,Plumas,121,333,53.71,16.51,1198,318,867,13,0,0,0,0,0,0,0,0,0,,,20216,1496,17507,182,566,202,263,0.07,0.86,0,0.02,0,0.01,5925.999209,1573.011476,4288.682232,64.30550059,598.5358132,1647.210131,0,0,0,0,0,0,0,0,0
2009,Riverside,7284,61084,42.88,12.99,66421,24099,40087,2235,11,5,6,0,0,0,313,73,240,,,2140626,924750,909766,126297,10703,113453,55656,0.43,0.42,0.05,0,0.05,0.02,3102.877383,1125.792175,1872.676497,104.4087103,340.2742936,2853.557791,0.513868373,0.233576533,0.28029184,0,0,0,14.62189098,3.410217385,11.21167359
2009,Sacramento,8988,52121,39.31,12.8,52587,19866,32332,389,10,5,5,0,0,0,224,109,115,,,1406168,277015,734020,137804,9843,196864,49216,0.19,0.52,0.09,0,0.14,0.03,3739.738068,1412.775714,2299.298519,27.66383533,639.1839382,3706.598358,0.711152579,0.35557629,0.35557629,0,0,0,15.92981777,7.751563113,8.178254661
2009,San Benito,246,1109,52.43,18.39,2108,621,1460,27,0,0,0,0,0,0,5,3,2,,,55068,28966,22578,551,330,1377,1322,0.52,0.41,0.01,0,0.02,0.02,3827.99448,1127.696666,2651.267524,49.03028982,446.7204184,2013.873756,0,0,0,0,0,0,9.079683301,5.44780998,3.63187332
2009,San Bernardino,10038,56605,47.97,19.01,91469,33702,56648,1119,26,15,11,0,0,0,457,148,309,,,2019432,941055,733054,171652,10097,119146,44428,0.46,0.36,0.08,0,0.05,0.02,4529.441942,1668.885112,2805.145209,55.41162069,497.0704634,2803.015898,1.28749074,0.742783119,0.544707621,0,0,0,22.6301257,7.328793443,15.30133226
2009,San Diego,12775,69738,47.07,14.15,114470,31958,78405,4107,22,10,12,0,0,0,603,263,340,,,3064436,931589,1568991,150157,12258,318701,85804,0.3,0.51,0.04,0,0.1,0.02,3735.434514,1042.867268,2558.545847,134.021399,416.8793213,2275.720557,0.717913508,0.326324322,0.391589186,0,0,0,19.67735662,8.582329668,11.09502695
2009,San Francisco,6030,35393,35.1,10.61,31469,16678,14782,9,4,0,4,0,0,0,413,30,383,,,800239,113634,356907,51215,2401,252876,23207,0.14,0.44,0.06,0,0.31,0.02,3932.450181,2084.127367,1847.19815,1.124664007,753.5248844,4422.803687,0.49985067,0,0.49985067,0,0,0,51.60958164,3.748880022,47.86070162
2009,San Joaquin,5531,28730,40.93,12.13,34673,11072,23552,49,9,4,5,0,0,0,191,44,147,,,677833,246731,267066,47448,3389,92863,19657,0.36,0.39,0.06,0,0.13,0.02,5115.271756,1633.440685,3474.602151,7.228919218,815.9826978,4238.507125,1.327760673,0.590115854,0.737644818,0,0,0,28.17803205,6.491274399,21.68675765
2009,San Luis Obispo,694,5977,58.06,15.27,12304,2275,9962,67,1,0,1,0,0,0,120,34,86,,,267537,50297,196105,5083,1605,8294,6153,0.18,0.73,0.01,0,0.03,0.02,4598.990046,850.3496713,3723.59711,25.04326504,259.4033722,2234.08351,0.373780075,0,0.373780075,0,0,0,44.85360903,12.70852256,32.14508647
2009,San Mateo,2072,15772,46.62,18.72,19131,5492,13119,520,0,0,0,0,0,0,122,34,88,,,713818,164892,326215,22128,1428,179168,20701,0.23,0.45,0.03,0,0.25,0.02,2680.094926,769.3837925,1837.863433,72.84770067,290.2700688,2209.526798,0,0,0,0,0,0,17.09119131,4.76311889,12.32807242
2009,Santa Barbara,1897,8909,58.67,18.91,28895,4143,24386,366,3,0,3,0,0,0,95,21,74,,,421197,163424,221128,7582,2106,18533,8845,0.38,0.52,0.01,0,0.04,0.02,6860.210305,983.6252395,5789.68986,86.89520581,450.3830749,2115.162264,0.712255785,0,0.712255785,0,0,0,22.55476653,4.985790497,17.56897604
2009,Santa Clara,5013,42753,40.83,15.41,56678,16972,38541,1165,6,2,4,0,0,0,518,115,403,,,1767204,454171,678606,42413,5302,535463,49482,0.25,0.38,0.02,0,0.3,0.02,3207.213202,960.3871426,2180.902714,65.92334558,283.668439,2419.245316,0.339519376,0.113173125,0.226346251,0,0,0,29.31183949,6.507454714,22.80438478
2009,Santa Cruz,1215,9059,48.8,13.61,13771,3201,10455,115,1,1,0,0,0,0,66,28,38,,,260892,75659,164101,2609,783,10175,7566,0.29,0.62,0.01,0,0.03,0.02,5278.429388,1226.944483,4007.405363,44.07954249,465.7099489,3472.318047,0.38330037,0.38330037,0,0,0,0,25.29782439,10.73241035,14.56541404
2009,Shasta,1280,4640,47.42,20.92,10195,1944,7829,422,1,0,1,0,0,0,97,13,84,,,176756,13610,147238,1768,4242,4596,5126,0.07,0.83,0.01,0.02,0.02,0.02,5767.83815,1099.821222,4429.269728,238.7471995,724.1621218,2625.087692,0.565751658,0,0.565751658,0,0,0,54.87791079,7.354771549,47.52313924
2009,Siskiyou,183,806,76.5,28.66,2480,686,1786,8,2,0,2,0,0,0,22,5,17,,,44996,4365,36357,630,1080,765,1845,0.09,0.8,0.01,0.02,0.01,0.04,5511.601031,1524.579963,3969.24171,17.77935817,406.702818,1791.270335,4.444839541,0,4.444839541,0,0,0,48.89323495,11.11209885,37.7811361
2009,Solano,2064,13270,40.4,13.88,16328,5455,10682,191,2,0,2,0,0,0,71,11,60,,,412832,90823,182059,58209,2064,59861,19816,0.21,0.44,0.14,0,0.14,0.04,3955.119758,1321.360747,2587.493218,46.26579335,499.9612433,3214.382606,0.484458569,0,0.484458569,0,0,0,17.1982792,2.66452213,14.53375707
2009,Sonoma,1917,9450,72.76,23.03,22238,5372,16767,99,2,0,2,0,0,0,108,30,78,,,478622,106733,329771,7179,3829,19145,11966,0.22,0.68,0.01,0,0.04,0.02,4646.255291,1122.388858,3503.182052,20.68438141,400.5248401,1974.418226,0.417866291,0,0.417866291,0,0,0,22.56477972,6.267994367,16.29678535
2009,Stanislaus,2721,21577,53.54,13.85,23732,9230,14369,133,6,2,4,0,0,0,97,28,69,,,511226,198867,255613,14314,3579,28117,10736,0.38,0.5,0.02,0,0.05,0.02,4642.173911,1805.463728,2810.694292,26.01589121,532.2499247,4220.63823,1.173649228,0.391216409,0.782432818,0,0,0,18.97399585,5.477029729,13.49696612
2009,Sutter,316,2121,50.94,17.82,4288,1188,2916,184,0,0,0,0,0,0,11,4,7,,,93918,25358,50716,1691,657,11740,3757,0.27,0.54,0.01,0,0.12,0.04,4565.684959,1264.93324,3104.836134,195.9155859,336.4637237,2258.353031,0,0,0,0,0,0,11.71234481,4.259034477,7.453310335
2009,Tehama,387,1344,70.8,14.28,4053,1170,2871,12,1,0,1,0,0,0,11,1,10,,,62921,12584,46436,503,944,881,1573,0.19,0.73,0,0.01,0.01,0.02,6441.410658,1859.474579,4562.864544,19.07153415,615.0569762,2136.011824,1.589294512,0,1.589294512,0,0,0,17.48223963,1.589294512,15.89294512
2009,Trinity,22,152,77.27,36.18,770,241,527,2,0,0,0,0,0,0,0,0,0,,,13750,701,11770,69,206,179,853,0.05,0.85,0,0.01,0.01,0.06,5600,1752.727273,3832.727273,14.54545455,160,1105.454545,0,0,0,0,0,0,0,0,0
2009,Tulare,2230,15681,46.9,12.13,23550,7881,15368,301,5,1,4,1,0,1,100,37,63,,,434933,246607,157881,5654,3045,14788,7394,0.56,0.36,0.01,0,0.03,0.01,5414.62708,1812.003228,3533.417791,69.20606162,512.7226492,3605.382898,1.149602353,0.229920471,0.919681882,0.229920471,0,0.229920471,22.99204705,8.507057409,14.48498964
2009,Tuolumne,158,1300,58.22,21.92,3041,896,2062,83,0,0,0,0,0,0,8,3,5,,,55661,5510,45976,1280,724,668,1447,0.09,0.82,0.02,0.01,0.01,0.02,5463.430409,1609.744705,3704.568729,149.116976,283.8612314,2335.567094,0,0,0,0,0,0,14.37272058,5.389770216,8.98295036
2009,Ventura,2021,15329,44.48,17.09,36439,8943,25762,1734,5,2,3,0,0,0,159,45,114,,,815284,304101,423132,13860,2446,53809,18752,0.37,0.51,0.01,0,0.06,0.02,4469.48548,1096.918374,3159.880483,212.6866221,247.8890791,1880.203708,0.613283224,0.24531329,0.367969934,0,0,0,19.50240652,5.519549016,13.98285751
2009,Yolo,556,5760,43.7,15.83,8033,2534,5426,73,1,1,0,0,0,0,103,15,88,,,198642,56613,106273,4569,1390,23638,6357,0.28,0.53,0.02,0,0.11,0.03,4043.958478,1275.661743,2731.547206,36.7495293,279.9005246,2899.688888,0.50341821,0.50341821,0,0,0,0,51.85207559,7.551273145,44.30080245
2009,Yuba,279,1499,47.67,11.14,4200,1229,2967,4,0,0,0,0,0,0,7,5,2,,,71609,16112,43323,1432,1003,5084,4655,0.22,0.6,0.01,0.01,0.07,0.06,5865.184544,1716.264715,4143.333938,5.585890042,389.6158304,2093.312293,0,0,0,0,0,0,9.775307573,6.982362552,2.792945021
2010,Alameda,10468,50323,32.69,9.37,52609,17094,35027,488,13,4,9,0,0,0,172,56,116,,,1509240,341088,502577,173563,4528,419569,66407,0.22,0.33,0.11,0,0.27,0.04,3485.794175,1132.623042,2320.836978,32.33415494,693.5941268,3334.327211,0.861360685,0.265034057,0.596326628,0,0,0,11.39646445,3.710476796,7.685987649
2010,Amador,110,840,68.18,21.9,1328,539,787,2,1,0,1,0,0,0,0,0,0,,,38011,4827,30371,798,646,570,760,0.12,0.79,0.02,0.01,0.01,0.01,3493.725501,1418.010576,2070.45329,5.26163479,289.3899134,2209.886612,2.630817395,0,2.630817395,0,0,0,0,0,0
2010,Butte,762,5940,48.16,13.36,10898,2221,8669,8,1,0,1,0,0,0,22,7,15,,,219967,32775,163216,3080,1540,9679,9899,0.14,0.74,0.01,0,0.04,0.04,4954.379521,1009.696909,3941.045702,3.636909173,346.4155987,2700.405061,0.454613647,0,0.454613647,0,0,0,10.00150023,3.182295526,6.819204699
2010,Calaveras,93,825,62.36,14.54,1581,529,1052,0,0,0,0,0,0,0,0,0,0,,,45602,4971,37804,274,319,638,1550,0.1,0.82,0,0,0.01,0.03,3466.953204,1160.03684,2306.916363,0,203.9384238,1809.131178,0,0,0,0,0,0,0,0,0
2010,Colusa,48,499,58.33,15.63,1202,291,908,3,0,0,0,0,0,0,4,0,4,,,21380,12122,8167,171,278,299,321,0.56,0.38,0,0.01,0.01,0.01,5622.076707,1361.085126,4246.959775,14.03180543,224.5088868,2333.956969,0,0,0,0,0,0,18.7090739,0,18.7090739
2010,Contra Costa,4326,30680,34.09,9.06,29279,11693,17466,120,2,1,1,0,0,0,173,64,109,,,1047948,259891,488344,90124,3144,159288,48206,0.24,0.46,0.08,0,0.15,0.04,2793.93634,1115.799639,1666.685752,11.45094986,412.8067423,2927.62618,0.190849164,0.095424582,0.095424582,0,0,0,16.50845271,6.107173257,10.40127945
2010,Del Norte,111,747,40.54,21.01,1668,540,1116,12,1,0,1,0,0,0,5,5,0,,,28581,5316,18235,1000,1258,657,2086,0.18,0.63,0.03,0.04,0.02,0.07,5836.044925,1889.367062,3904.691928,41.98593471,388.3698961,2613.624436,3.498827893,0,3.498827893,0,0,0,17.49413946,17.49413946,0
2010,El Dorado,485,2780,65.97,20.93,6066,1869,4181,16,1,1,0,0,0,0,14,9,5,,,180682,22405,143281,1445,1084,6866,5240,0.12,0.79,0,0,0.03,0.02,3357.27964,1034.414053,2314.01025,8.855337001,268.4274028,1538.614804,0.553458563,0.553458563,0,0,0,0,7.748419876,4.981127063,2.767292813
2010,Fresno,4976,39398,46.42,13.23,43108,14706,27990,412,5,2,3,2,2,0,456,82,374,,,929758,476036,293804,44628,4649,89257,20455,0.51,0.31,0.04,0,0.09,0.02,4636.475298,1581.701905,3010.460787,44.31260608,535.1930287,4237.446733,0.537774346,0.215109738,0.322664607,0.215109738,0.215109738,0,49.04502032,8.819499268,40.22552105
2010,Glenn,73,610,53.42,7.04,1660,466,1098,96,0,0,0,0,0,0,4,1,3,,,28120,10939,15297,225,506,731,422,0.38,0.54,0,0.01,0.02,0.01,5903.271693,1657.183499,3904.694168,341.3940256,259.601707,2169.274538,0,0,0,0,0,0,14.22475107,3.556187767,10.6685633
2010,Humboldt,529,4315,42.34,16.73,9927,2179,7445,303,0,0,0,0,0,0,14,9,5,,,134353,13838,102511,1612,6852,3493,6046,0.1,0.76,0.01,0.05,0.02,0.04,7388.744576,1621.846926,5541.372355,225.5252953,393.7388819,3211.688611,0,0,0,0,0,0,10.42031067,6.698771148,3.721539526
2010,Imperial,618,5772,48.7,10.98,9005,2738,6210,57,1,1,0,0,0,0,22,3,19,,,174244,141835,22652,4705,1220,2439,1394,0.81,0.13,0.02,0,0.01,0,5168.040219,1571.359702,3563.967769,32.71274764,354.6750534,3312.59613,0.573907853,0.573907853,0,0,0,0,12.62597277,1.72172356,10.90424921
2010,Inyo,69,245,68.11,27.75,966,218,746,2,0,0,0,0,0,0,1,0,1,,,18525,3742,12004,185,1945,278,352,0.2,0.64,0,0.1,0.01,0.01,5214.574899,1176.788124,4026.990553,10.79622132,372.4696356,1322.537112,0,0,0,0,0,0,5.398110661,0,5.398110661
2010,Kern,4879,30550,45.74,14.96,45848,15092,29817,939,7,6,1,0,0,0,190,54,136,,,837074,421885,311392,44365,5022,36831,16741,0.5,0.37,0.05,0,0.04,0.01,5477.174061,1802.946932,3562.050667,112.1764623,582.8636417,3649.617597,0.836246258,0.716782507,0.119463751,0,0,0,22.69811271,6.45104256,16.24707015
2010,Kings,533,2956,65.1,15.56,8409,1695,6202,512,0,0,0,0,0,0,17,5,12,,,152717,79566,52687,9468,1222,5651,4123,0.52,0.34,0.06,0,0.03,0.02,5506.263219,1109.896082,4061.106491,335.2606455,349.0115704,1935.606383,0,0,0,0,0,0,11.13170112,3.274029741,7.857671379
2010,Lake,292,1860,66.78,19.94,3920,1126,2774,20,1,0,1,0,0,0,6,5,1,,,64580,11689,47143,1421,1873,904,1550,0.18,0.72,0.02,0.02,0.01,0.02,6069.990709,1743.573862,4295.447507,30.96934035,452.1523692,2880.148653,1.548467018,0,1.548467018,0,0,0,9.290802106,7.742335088,1.548467018
2010,Lassen,118,507,90.67,73.96,1262,397,853,12,0,0,0,0,0,0,0,0,0,,,34794,6298,22964,2992,1009,765,800,0.18,0.65,0.08,0.02,0.02,0.02,3627.062137,1141.001322,2451.57211,34.48870495,339.138932,1457.147784,0,0,0,0,0,0,0,0,0
2010,Los Angeles,50223,233131,38.66,13.66,364235,122984,232378,8873,66,31,35,1,0,1,2708,483,2225,,,9822121,4724440,2671617,785770,19644,1375097,235731,0.48,0.27,0.08,0,0.14,0.02,3708.313103,1252.112451,2365.863748,90.33690381,511.3254052,2373.530116,0.671952626,0.315614112,0.356338514,0.0101811,0,0.0101811,27.57041987,4.917471491,22.65294838
2010,Madera,654,3317,61.92,37.98,4493,1486,3003,4,0,0,0,0,0,0,1,0,1,,,150749,83063,55476,4824,1658,3166,2412,0.55,0.36,0.03,0.01,0.02,0.01,2980.450948,985.7445157,1992.053015,2.65341727,433.8337236,2200.346271,0,0,0,0,0,0,0.663354317,0,0.663354317
2010,Marin,520,5191,44.61,14.04,7701,1894,5650,157,0,0,0,0,0,0,43,23,20,,,252279,39608,182398,6307,505,14632,8830,0.15,0.72,0.02,0,0.05,0.03,3052.572747,750.7561073,2239.583953,62.23268683,206.121001,2057.642531,0,0,0,0,0,0,17.04462123,9.116890427,7.927730806
2010,Mariposa,37,313,72.97,17.89,888,270,611,7,0,0,0,0,0,0,1,1,0,,,18277,1755,15060,164,457,311,530,0.09,0.82,0,0.02,0.01,0.02,4858.56541,1477.26651,3342.999398,38.29950211,202.4402254,1712.53488,0,0,0,0,0,0,5.471357444,5.471357444,0
2010,Mendocino,488,1518,62.5,24.11,5248,1591,3653,4,0,0,0,0,0,0,17,5,12,,,87807,20371,59006,615,3073,1756,2985,0.23,0.67,0,0.03,0.01,0.03,5976.744451,1811.928434,4160.260571,4.555445466,555.7643468,1728.791554,0,0,0,0,0,0,19.36064323,5.694306832,13.6663364
2010,Merced,1448,8244,58.9,17.27,13246,4315,8243,688,1,0,1,0,0,0,44,15,29,,,255399,143790,77897,8428,1022,19410,4597,0.56,0.3,0.03,0,0.07,0.01,5186.394622,1689.513271,3227.498933,269.3824173,566.9560178,3227.890477,0.391544211,0,0.391544211,0,0,0,17.22794529,5.873163168,11.35478213
2010,Mono,59,303,40.67,10.56,497,149,348,0,0,0,0,0,0,0,0,0,0,,,14160,3837,9501,42,354,241,184,0.27,0.67,0,0.02,0.01,0.01,3509.887006,1052.259887,2457.627119,0,416.6666667,2139.830508,0,0,0,0,0,0,0,0,0
2010,Monterey,2037,10405,43.15,16.5,15767,4620,10926,221,1,0,1,0,0,0,116,20,96,,,415108,234536,132419,10793,1245,26982,9132,0.56,0.31,0.02,0,0.06,0.02,3798.288638,1112.963373,2632.086108,53.23915704,490.7156692,2506.576602,0.240901163,0,0.240901163,0,0,0,27.94453492,4.818023261,23.12651165
2010,Napa,651,2824,40.86,23.15,5146,1578,3498,70,0,0,0,0,0,0,11,8,3,,,136316,44984,74974,2726,273,10224,2999,0.32,0.55,0.01,0,0.07,0.02,3775.052085,1157.60439,2566.096423,51.35127204,477.56683,2071.657032,0,0,0,0,0,0,8.069485607,5.868716805,2.200768802
2010,Nevada,311,1453,51.44,17.96,3174,871,2242,61,0,0,0,0,0,0,19,11,8,,,98682,8783,84867,296,987,1678,2270,0.08,0.86,0,0.01,0.01,0.02,3216.392047,882.6331043,2271.944225,61.81471798,315.1537261,1472.406315,0,0,0,0,0,0,19.25376462,11.14691636,8.10684826
2010,Orange,6907,60847,50.93,17.83,93628,26816,65220,1592,18,5,13,0,0,0,632,147,485,,,3008855,1023011,1290799,45133,6018,565665,78230,0.34,0.42,0.01,0,0.18,0.02,3111.748489,891.236035,2167.601962,52.91049253,229.5557612,2022.264283,0.598234212,0.16617617,0.432058042,0,0,0,21.00466789,4.885579398,16.11908849
2010,Placer,785,7762,53.63,16.72,10318,3781,6251,286,0,0,0,0,0,0,57,29,28,,,347133,45822,260350,4166,1736,22564,12497,0.13,0.75,0.01,0,0.06,0.03,2972.347774,1089.207883,1800.750721,82.38917072,226.1381084,2236.03057,0,0,0,0,0,0,16.42021934,8.354146682,8.066072658
2010,Plumas,109,364,55.96,18.4,1082,306,772,4,0,0,0,0,0,0,0,0,0,,,20045,1664,16938,140,481,361,461,0.08,0.84,0,0.02,0.01,0.02,5397.854827,1526.565228,3851.334497,19.95510102,543.7765029,1815.914193,0,0,0,0,0,0,0,0,0
2010,Riverside,6605,59042,42.63,12.38,58449,21208,35817,1424,18,11,7,2,1,1,245,52,193,,,2179692,1013557,834822,128602,10898,135141,56672,0.46,0.38,0.05,0,0.06,0.02,2681.525647,972.9815038,1643.213812,65.33033107,303.024464,2708.731325,0.825804747,0.504658456,0.32114629,0.091756083,0.045878041,0.045878041,11.24012016,2.385658157,8.854462007
2010,Sacramento,8551,50664,37.43,12.68,47602,18420,28941,241,10,6,4,0,0,0,221,97,124,,,1417259,313214,670364,137474,7086,221092,69446,0.22,0.47,0.09,0,0.15,0.04,3358.736829,1299.69187,2042.040305,17.00465476,603.3477297,3574.787671,0.705587334,0.423352401,0.282234934,0,0,0,15.59348009,6.844197144,8.749282947
2010,San Benito,213,1262,59.15,19.01,1892,642,1241,9,0,0,0,0,0,0,13,9,4,,,55272,31726,20506,442,221,1105,1161,0.57,0.37,0,0,0.01,0.02,3423.071356,1161.528441,2245.259806,16.28310899,385.3669127,2283.253727,0,0,0,0,0,0,23.52004632,16.28310899,7.236937328
2010,San Bernardino,9017,55194,50.03,18.79,87742,32962,53703,1077,20,13,7,2,0,2,479,164,315,,,2033141,1026736,646539,166718,8133,136220,48795,0.5,0.31,0.08,0,0.06,0.02,4315.58854,1621.23532,2641.380996,52.97222377,443.5009672,2714.715802,0.983699606,0.639404744,0.344294862,0.098369961,0,0.098369961,23.55960556,8.066336767,15.49326879
2010,San Diego,11639,67850,49.28,14.54,114431,33349,77547,3535,17,5,12,2,1,1,645,302,343,,,3091579,1010946,1468500,145304,12366,355532,102022,0.32,0.47,0.04,0,0.11,0.03,3701.377193,1078.704442,2508.329886,114.3428649,376.4742871,2194.671396,0.549880821,0.161729653,0.388151168,0.064691861,0.032345931,0.032345931,20.86312528,9.768471063,11.09465422
